timestamp,batteryVoltage,batteryCurrent,batteryCapacity,batteryTemperatureCelsius,chargeStatus,assistanceLevel,torqueCrankNm,bikeWheelSpeedKmh,cadanceRpm,engineRpm,enginePowerWatt,wheelPowerWatt,rollTorque,loadcellN,rolHz,horizontalInclination,verticalInclination,loadPower,statusPlug
2025-05-12T11:21:46.342,8.0,20,0.43797493,73.0,0,4,1.1851368,23.968906,63,1340,480.0,240.0,120.0,150.0,3023.7769,50.759995,-2.2942305,34,false
2025-05-12T11:21:46.342,32.0,14,0.43797493,68.0,0,4,1.6368561,23.63634,92,1253,480.0,240.0,120.0,150.0,3844.7017,50.52896,3.5801582,34,false
2025-05-12T11:21:46.342,18.0,19,0.43797493,54.0,0,4,1.1758337,24.59525,84,1194,480.0,240.0,120.0,150.0,2334.7007,50.641098,8.797489,34,false
2025-05-12T11:21:47.342,16.0,13,0.43010676,57.0,0,4,1.802295,23.161066,60,1427,480.0,240.0,120.0,150.0,3304.1445,50.007652,-4.0116453,34,false
2025-05-12T11:21:47.342,3.0,20,0.43010676,64.0,0,4,1.07586,22.785053,56,1038,480.0,240.0,120.0,150.0,2629.6528,50.571777,-1.4244213,34,false
2025-05-12T11:21:47.342,35.0,19,0.43010676,75.0,0,4,1.1052126,20.625395,57,1238,480.0,240.0,120.0,150.0,3772.118,50.263615,-8.258815,34,false
2025-05-12T11:21:48.342,18.0,15,0.43010676,73.0,0,4,1.1264801,24.923529,82,1134,480.0,240.0,120.0,150.0,3408.6323,50.043247,-3.993702,34,false
2025-05-12T11:21:48.342,22.0,17,0.43010676,58.0,0,4,1.7138393,22.535545,67,1444,480.0,240.0,120.0,150.0,2571.354,50.00482,2.8282242,34,false
2025-05-12T11:21:48.342,20.0,20,0.43010676,61.0,0,4,1.750103,22.130884,95,1235,480.0,240.0,120.0,150.0,3964.277,50.46048,3.1709194,34,false
2025-05-12T11:21:49.342,42.0,18,0.43010676,69.0,0,4,1.3215855,24.462278,76,1254,480.0,240.0,120.0,150.0,2324.893,50.73092,6.402651,34,false
2025-05-12T11:21:49.342,34.0,17,0.43010676,57.0,0,4,1.0376828,23.34586,87,1171,480.0,240.0,120.0,150.0,2126.5852,50.63788,-3.6114025,34,false
2025-05-12T11:21:49.342,39.0,13,0.43010676,50.0,0,4,1.6366196,22.792938,65,1353,480.0,240.0,120.0,150.0,2255.6848,50.61641,-2.8163538,34,false
2025-05-12T11:21:50.342,11.0,17,0.4209619,58.0,0,4,1.9783473,23.753252,68,1109,480.0,240.0,120.0,150.0,2643.053,50.703793,3.693328,34,false
2025-05-12T11:21:50.342,22.0,14,0.4209619,68.0,0,4,1.7427258,23.99482,67,1030,480.0,240.0,120.0,150.0,3066.404,50.53978,5.916194,34,false
2025-05-12T11:21:50.342,21.0,20,0.4209619,60.0,0,4,1.6098149,21.784225,84,1325,480.0,240.0,120.0,150.0,3292.607,50.59823,1.0466518,34,false
2025-05-12T11:21:51.342,19.0,16,0.4209619,50.0,0,4,1.5083947,24.337034,70,1221,480.0,240.0,120.0,150.0,2266.7793,50.899063,-6.9849405,34,false
2025-05-12T11:21:51.342,0.0,12,0.4209619,67.0,0,4,1.0993043,21.359564,97,1316,480.0,240.0,120.0,150.0,3903.204,50.879883,-3.1246877,34,false
2025-05-12T11:21:51.342,20.0,18,0.4119224,51.0,0,4,1.6250426,22.87268,78,1412,480.0,240.0,120.0,150.0,3763.43,50.93201,6.207117,34,false
2025-05-12T11:21:52.342,39.0,16,0.40768984,50.0,0,4,1.4167889,21.289083,70,1394,480.0,240.0,120.0,150.0,3282.898,50.626225,8.138798,34,false
2025-05-12T11:21:52.342,10.0,16,0.40768984,71.0,0,4,1.9477215,22.095566,68,1324,480.0,240.0,120.0,150.0,3425.6306,50.695034,2.5801563,34,false
2025-05-12T11:21:52.342,18.0,12,0.40184683,54.0,0,4,1.9212853,24.32976,94,1413,480.0,240.0,120.0,150.0,2084.0974,50.961414,5.778018,34,false
2025-05-12T11:21:53.342,24.0,14,0.40184683,70.0,0,4,1.3074632,21.924688,76,1444,480.0,240.0,120.0,150.0,3604.976,50.44417,-8.515465,34,false
2025-05-12T11:21:53.342,15.0,19,0.40184683,67.0,0,4,1.6809204,23.466377,74,1033,480.0,240.0,120.0,150.0,2033.5374,50.452496,-5.9532557,34,false
2025-05-12T11:21:53.342,14.0,20,0.39807245,71.0,0,4,1.1847532,23.01485,78,1327,480.0,240.0,120.0,150.0,3089.2969,50.48855,6.140049,34,false
2025-05-12T11:21:54.342,2.0,18,0.39807245,50.0,0,4,1.2059636,20.080065,98,1411,480.0,240.0,120.0,150.0,3006.3792,50.492214,5.454571,34,false
2025-05-12T11:21:54.342,26.0,20,0.39654723,66.0,0,4,1.4923356,24.921324,65,1141,480.0,240.0,120.0,150.0,2145.0022,50.413147,6.1758976,34,false
2025-05-12T11:21:54.342,11.0,19,0.39654723,52.0,0,4,1.8879075,20.397305,70,1196,480.0,240.0,120.0,150.0,3520.4836,50.903008,-1.283494,34,false
2025-05-12T11:21:55.342,12.0,14,0.39654723,60.0,0,4,1.6797798,21.739985,57,1175,480.0,240.0,120.0,150.0,3548.0403,50.616745,-2.9848099,34,false
2025-05-12T11:21:55.342,35.0,20,0.3921565,52.0,0,4,1.7365372,24.822557,95,1104,480.0,240.0,120.0,150.0,3005.2947,50.93792,7.604576,34,false
2025-05-12T11:21:55.342,36.0,12,0.3921565,62.0,0,4,1.6398115,21.273182,94,1388,480.0,240.0,120.0,150.0,2766.3662,50.21212,-2.3103848,34,false
