timestamp,batteryVoltage,batteryCurrent,batteryCapacity,batteryTemperatureCelsius,chargeStatus,assistanceLevel,torqueCrankNm,bikeWheelSpeedKmh,cadanceRpm,engineRpm,enginePowerWatt,wheelPowerWatt,rollTorque,loadcellN,rolHz,horizontalInclination,verticalInclination,loadPower,statusPlug
2025-03-31T13:37:44.912,16.0,16,25.637657,57.0,0,4,1.3358004,24.801163,89,1221,480.0,240.0,120.0,150.0,2848.905,50.977646,4.768921,39,false
2025-03-31T13:37:44.912,35.0,19,25.633795,55.0,0,4,1.3900415,23.701384,86,1379,480.0,240.0,120.0,150.0,3207.2222,50.308056,-4.570904,39,false
2025-03-31T13:37:44.912,21.0,12,25.62692,64.0,0,4,1.1447845,21.163464,89,1239,480.0,240.0,120.0,150.0,3141.5933,50.519497,-4.679942,39,false
2025-03-31T13:37:45.912,27.0,17,25.625643,66.0,0,4,1.0022345,21.704685,89,1063,480.0,240.0,120.0,150.0,2411.0652,50.3661,-7.934409,39,false
2025-03-31T13:37:45.912,8.0,20,25.625643,52.0,0,4,1.2871777,20.497683,69,1098,480.0,240.0,120.0,150.0,2574.4126,50.47395,9.1599865,39,false
2025-03-31T13:37:45.912,40.0,12,25.625643,62.0,0,4,1.2692643,20.53631,57,1107,480.0,240.0,120.0,150.0,2938.4973,50.37358,-5.2621546,39,false
2025-03-31T13:37:46.912,16.0,18,25.625643,73.0,0,4,1.5454993,23.029285,99,1029,480.0,240.0,120.0,150.0,3029.3674,50.406845,-8.243409,39,false
2025-03-31T13:37:46.912,24.0,20,25.625643,57.0,0,4,1.5129848,22.71305,66,1317,480.0,240.0,120.0,150.0,3828.9817,50.757668,-9.47307,39,false
2025-03-31T13:37:46.912,7.0,14,25.618813,64.0,0,4,1.0056388,23.142649,96,1011,480.0,240.0,120.0,150.0,2013.995,50.019344,3.155322,39,false
2025-03-31T13:37:47.912,19.0,18,25.618813,66.0,0,4,1.1220499,21.570904,93,1255,480.0,240.0,120.0,150.0,2288.7913,50.120827,-3.323505,39,false
2025-03-31T13:37:47.912,28.0,12,25.608969,73.0,0,4,1.3432539,20.266766,55,1408,480.0,240.0,120.0,150.0,2280.7107,50.095398,-6.011958,39,false
2025-03-31T13:37:47.912,26.0,17,25.608969,53.0,0,4,1.998002,21.508476,90,1337,480.0,240.0,120.0,150.0,3628.5425,50.579716,6.8611355,39,false
2025-03-31T13:37:48.912,41.0,14,25.600132,71.0,0,4,1.7357416,23.6165,98,1270,480.0,240.0,120.0,150.0,2957.1475,50.5049,-2.6973915,39,false
2025-03-31T13:37:48.912,13.0,14,25.600132,50.0,0,4,1.2554475,20.92323,60,1450,480.0,240.0,120.0,150.0,2331.9001,50.17774,-4.242736,39,false
2025-03-31T13:37:48.912,5.0,12,25.590721,59.0,0,4,1.1493902,21.403538,55,1310,480.0,240.0,120.0,150.0,2243.47,50.963665,-1.4176731,39,false
2025-03-31T13:37:49.912,10.0,12,25.58282,68.0,0,4,1.119097,22.566172,74,1017,480.0,240.0,120.0,150.0,2476.6545,50.56856,-6.5422497,39,false
2025-03-31T13:37:49.912,11.0,12,25.58171,71.0,0,4,1.4953241,20.096651,55,1072,480.0,240.0,120.0,150.0,2948.9165,50.299583,9.800661,39,false
2025-03-31T13:37:49.912,39.0,15,25.58171,68.0,0,4,1.6110544,20.74499,73,1343,480.0,240.0,120.0,150.0,2357.0496,50.05335,7.534811,39,false
2025-03-31T13:37:50.912,7.0,19,25.58171,69.0,0,4,1.1983002,22.180025,57,1134,480.0,240.0,120.0,150.0,2964.1501,50.385544,-8.602523,39,false
2025-03-31T13:37:50.912,14.0,12,25.577005,68.0,0,4,1.9395145,20.880104,74,1152,480.0,240.0,120.0,150.0,2871.036,50.019154,-4.2098784,39,false
2025-03-31T13:37:50.912,0.0,17,25.570648,74.0,0,4,1.9657221,23.03098,71,1369,480.0,240.0,120.0,150.0,3506.4666,50.659683,6.6075096,39,false
2025-03-31T13:37:51.912,40.0,20,25.570648,62.0,0,4,1.5695522,21.27807,83,1000,480.0,240.0,120.0,150.0,3211.8691,50.964085,1.1159401,39,false
2025-03-31T13:37:51.912,22.0,20,25.57047,53.0,0,4,1.9571872,20.167841,70,1363,480.0,240.0,120.0,150.0,3328.9023,50.51619,-9.073978,39,false
2025-03-31T13:37:51.912,31.0,15,25.56386,73.0,0,4,1.906564,22.563509,90,1243,480.0,240.0,120.0,150.0,2834.129,50.974297,3.6107254,39,false
2025-03-31T13:37:52.912,3.0,16,25.558107,54.0,0,4,1.3327615,22.121704,76,1180,480.0,240.0,120.0,150.0,2710.947,50.66139,7.454117,39,false
2025-03-31T13:37:52.912,30.0,18,25.558107,73.0,0,4,1.5527894,24.51398,77,1105,480.0,240.0,120.0,150.0,3456.1296,50.00493,-3.6878595,39,false
2025-03-31T13:37:52.912,18.0,15,25.557322,65.0,0,4,1.3972313,24.536818,84,1406,480.0,240.0,120.0,150.0,2214.721,50.904213,-8.484919,39,false
2025-03-31T13:37:53.912,19.0,17,25.557322,56.0,0,4,1.0022025,23.717789,72,1381,480.0,240.0,120.0,150.0,3864.1858,50.59709,7.3925323,39,false
2025-03-31T13:37:53.912,7.0,17,25.557322,63.0,0,4,1.5861652,24.517437,97,1386,480.0,240.0,120.0,150.0,2006.3193,50.597874,1.2964535,39,false
2025-03-31T13:37:53.912,18.0,14,25.557322,59.0,0,4,1.7264388,23.529436,70,1296,480.0,240.0,120.0,150.0,3408.7305,50.0302,-8.551252,39,false
